,Text,Ratio,Length
2100,Does Tarkington Do Penance Vicariously As He Views Youth With Mature Eyes And yet I pause a long time for I am not going to be able to say this and please everybody he IS like some of his baser characters in his books rather I should say he WAS like some of them in spite of what he Is now If there ever has been a writer who can crawl outside of his own shell and view his youth from afar it Is this Indiana realist I sometimes think he is pietty hard on himself hard on his clothes and shoes and banjo He hangs them on his meanest cubs he does not give them to the dear ragged fellows of his brain He hoots at them he takes away their money They lose the pretty girl It is as though with his present sense of values he would whimsically wash himself clean of all the young snobbish days in our town by this sort of literary exposure Tarkington If he cares to bother about it will say that I am wrong the whole Tarkington family will be bewildered and indignant such of those who knew him best when he drew and sang and read encyclopedias will not have the smallest idea what I am talking about which is as it should be but I dare to contend that In one character at least he has done penance An author draws upon life for his types only as a composer would use the scale for his succession of notes I know that it has always been my contention It is in Tarkington alone that I detect the unloading of mean concepts of Importance upon a luckless character as a purging of the spirit Indiana Magic in Washington Square Puts Out Greenwich Village Lights This may be put down as an impertinence but It is a conviction not to be treated contemptuously for the reason that it IS a conviction It places me in the same approved position in life as the conscientious objector At least we are in earnest You may know how much I am in earnest when I say that I can not read some of Tarkington books on Hoosier life without an old miasma of unrest settling down upon me Washington square my habitat loses Its cosmopolitan cheeriness The swift run of French phrases the ejaculations of the Italians are smoth,0.9950617283950616,405
57,MxLInu I p Kir a Profit Uap tn proposing thin programme to Con sa Houston n m d the now taxes erehy he hope to compensate for the olltlon of the excess profits tax but so doing said I shall not attempt to them but that these possible irees of Income are mentioned for the of Congress Mr Houston sources of Income are as fotrs A tax of 2 cents a xalton on gssolens lether for automobiles or other yielding A Federal license tax of l centa for eh horsepower on automobile yieldr A sales tax on motor vehicle other Ln trucks and motorcycles and tor car accessories yielding a f A Silt Un I tVs,0.8706896551724138,116
774,D tecum Bervice 0 Health Information Distribution Health Directory e Miscellaneous coordination activities 12 Operate Health Centers 1 One large community health center S Throe email health stations for children Including nutrition classes preventive dental clinics end health Information service Id Place volunteer workers In A It or other health agencies TAND BY NATIONAI AMUR WAV RED CROSS IN ITS FIOIIT AOAFNST FAMINE AND EASE IN ROPE 14 Make civilian clothing when and as directed IV TEACH PRACTICAI SERVICE TO YOI NC AMERICA THROUGH REM CROSS ACTIVITIES by means of ir Production for needy children in Europe Production fort needy children In Nasi York Nutrition rlassna or other health activities In New York Public Schools OET AMI GIVE ANY INFORMATION OF All KINDS FOR EVERYBODY through 11 Information bureau tit headquarters IT Foreign Information and communication servlco at headquarter 18 Information and Amerlcanlentlon o rvlee for Immlgrnnts at Ellis Island V IMIEPARE FOR DISASTERS IP 1 Make and store disaster sopplta 21 Keep disaster organisation intact intr Dav to nut this nvor,0.8662790697674418,172
980,1S00 Each Pages 9 xl2n E M F Electrical Year Book A Electrical Encyclopedia Trade Directory and Dictionary Just look over a sample pajf That alt you need to make you wain this book tb greatest ricctrical reference work ever published 1600 bin j x 12 inch pages each crammed with vita tact rtcure nnd other useful riatA The only modern electrical dictionnty Theorly mm trade directory and on electrical encyclopedia to boot AM in one big volume one se tion of page Send for full detail a to the most remark atue biin of gm v peodeJ diu s ro1fi d the electrical industry tare liat of ajihmifles whane e Me nd contributors end sample v t laulv upon request 4r better et 0 by ordering now at aotflal price After January let f 10 CO T i ce quoted a that w rnav be able t a y the r Jilien Help ue do this by ordering on save youtaelf f J9 Electrical Trade Publishing 1018 So Waba h Avenue Chicago 111 Alto Puhlithert of The Jobber Salesman,0.8222222222222222,180
674,nv corner 2d Idiotic Schuyler 141 have several Investment properties to exchange for country residences 340 Madison av Murray Hill i 11200 1 property In need of repair for alteration ASSETS FUNDING J Mb av W1L1 buy house Hay nidge tvlth yard BAHJ8T 2144 Bth nv Harlem MfT FARM PROPERTY New Jersey AUI lae farms located III the potato Itelt i linOWN Cranbury Station Mhliilesex FACTORIES FOR SALE OR RENT FACTORIES FOR RENT sq floors or or separata modern building sprlnklered elevator electricity heat llradley Hulldlng 11th and Vernon t onE Island City H minutes from Grand Central Station 2 blocks from nil subways T ren ar fare Principals only I address owner 101 man at New York Phone 3301 BesltWHR BUSINESS PLACES TO LET From Itattery to 14th Inclusive HROAIlVVAV space private office or desk room furnished optional Phone Worth null I IN h lb Greenwich snie or Immedlat possession 13fl FOit huelri purposes only 2 iofts and Office 4 OBLHAF 17 Christopher MAILING privilege secretarial services STENOGRAPHER room SOU rost Entitling ic Exchange place,0.8125,176
782,Boyd ralilera did a neat Job in picking up the express wagon on the ferryboat and the flsh wagon They did not explain how they got their leads Dominlco di Gulleni of 2434 Cambreling avenue The Bronx was dozing on the driver seat while crossing the river when the Federal agents Jumped on his wagon and made the arrest The twenty barrels of wine valued at 300 jach were hidden from view John Qulgley deputy enforcement agent said the wine came from one of the biggest presses In this section of the country and that it had been pouring wines into Mew York for months Mhx Longer of 290 Stanton street was Jogging along as happy as you please over his good luck In picking up a big haul of flsh from the American Railroad Express office at 30 Ludlow street where Rrlckman has a flsh market At Lexington avenue and street Moe Smith and a few other Federnl agents spoiled Langer day dream by Jumping on the wagon and placing him under arrest He raid he was waiting near the express terminal when three men hired him to cart thr ten cases of flsh There was frozen flsh in the boxes ail right but It was packed tightly around the cases of brandy in the middle of the big boxes Agents have been watching Simon Straus grocery store in Columbus avenue for six months They said they were positive liquor was being carried from the premises but thoy could not get any nor could they get evidence on which to But yesterday one of them It was said succeeded in purchasing a pint flask of whiskey for which hs paid Then the raid was made Wblikey Ring Inquiry Llt tle progress was made yesterday bv Bovd and hla assistants in their,0.9205298013245032,302
729,took three putts He drew level however with a good 4 at the third where h reached the green 410 yards with a drive and a mas hie Armour who has generally played the fourth hole indifferently lost that when his second shot landed in the ravine He was one down then but followed that by winning the next three holes in par figures and becoming 5 tip Halves at the next two left Armour 2 up at the tu Tie had gone out In 42 to Thompson They played the next two holes indifferently Thompson narking a hash of the long length and becoming 3 down Nothing hut cost Armour the twelfth bote whore he I IfJ Rub Right IkSLI Rheumatism is pain only Not oiie case in fifty requires inI tnrnal treatment Stop drugging I Rub the misery right away Rub penetrating Jacobs 1 Oil directly into the sore stiff I joints and muscles and relief comes inatantly St Jacobs Oil conquers pain It is a harmles rheumatism cure which never disappoints and does not blister KENNELS,0.9441340782122905,179
386,I A of the nlore and basement c In 42 Went street to the La Talx Reata nrant John Llmpert president The same also leaned for the Actors Equity Association to the Regan Clear Company the store In 122 West street Rastlne A Co Inc leased the followIn space Fifth floor In 42 West j toenth street to Davis A Mlroff fourth I floor In Fast Thirteenth street 1 I to Company rear I building at 63 Flnst Eleventh street to Benjamin Barshop second floor In 1217 Lexington avenue to David Colsson Company leased the 1 second floor In 117 West street to Rose Automobile Brake Linings Lewis II May Company leased for i West A space In northwest corner I street and Eighth avenue to Alfred Cans Pease A Elllmnn leased for Cerard end Edward Itoltorf to Caldwell A a loft In 44 Water street Hell A Stern leased the eleventh and twelfth floors In building 4 4 and 46 f East street to Hartmann Pacific Company and the tenth floor In the same building to the Arden i Mills Clark Realty Company Inc rentsd offices In 3 tfl Fifth avenue to if r In 103 Pnrk AVr niii to,0.8955223880597015,201
2400,luuillltlli Jl UU line through Savannah and Brunswlcl j to Jacksonville or beyond favorable conditions tlio aver ago motorist can make ti about five days though an adtiltlona day or two may well be o good measure or as a margin tor deiayi duo to weather conditions Below St Augustine the seacoast route wilt b found good practically all the wa through to Miami It Is advisable fo the southbound tourist who deeide upon where he will stay to mnki reservations In advance as the princl pal hotels are already either filled o more largely booked up than ever be fore at this time of the year 1 country where frozen ruts are constant fighting tire tires and somehow or othe the tires always get beaten in that kirn of a contest Sometimes there nre rut which do not cut the tires they are dec i enough so tic t tlio side walls of the tirp rub against the sides of the rut and wvu away the rubber weakening the wall and earning them to break down atu blow out Of course no one would think of drlv,0.8936170212765957,188
978,Opera haw been Riven in the Metropollin without Caruso even since he beime the central sun of the constellation The season of the teatre began on November 14 he ill contrived dual management had ased to exist and with the retirement Andreas Dlppel heune the sole director of the lyric drama t Broadway and Fortieth street But Gattl first season was 111 starred nd that Is not meant to be a pun either Caruso fell a victim to let us be ulgarly Indefinite throat trouble n made his final appearance of the eason on February fi 1911 The opera as Germanla and the tenor seemed p be singing very well but he had to top after that performance Trie public ept and continued to go totho opera nly one disaster resulted Trie retlrelent of Caruso compelled the apearance of Bassl as Johnson the entlenian who has to be redeemed in The Girl of the Golden West lassl could not be redeemed successully The golden West without Caruso as discovered to be Iron pyrites The pera began Its Inevitable inarch toward hat Oarlyle calls oblivious Lethe Aside from this regrettable blow at the lories of Puccini Rlccordl and David lelaseo who tyas not to blame at all he aving furnished all that was good otliing untoward befell the opera house htngs went on rather comfortably till le end of the season On February 8 Tosca was given with Miss Farrar as le Roman singer Caruso was to ave sung Cavarartossi but he was InIsposed and his place was taken by iccardo Martin Much German Opera The American tenor was much occuled during the remainder of the season lezak Joorn and Jadlowker had to work ard There was much German opera hich in those ante bellum days met 1th no objections except such as always s had emanated from amusement seekI 1 a,0.8488745980707395,311
438,Ipeclat Vntpatrh to Th New Tusk Hesai Columbus Ohio Oct Gov Co iid a little front porching on hi own account when he came back nto home territory from his roving campaign and listed for the benefit of Friends and acquaintances Jammed In Memorial Hall some of the elements he said ogpose him That Senator Harding has behind him most motley array of questionable groups and influences that ever were aehind a candidate an array that to survey brlngn the crimson blush of nidation to an American was asserted y the Democratic Presidential nominee Characterising the various groups lamed as parties Gov Cox asserted j nat among Senator Harding supporters the following The reactionary party party whose t members opposed ojr successful rution of the war The Italian party whose members place a futile Italian Imperialism over the interests of this nation The wage party an organiza t ton with a definite understanding that sages must come down The suppression party whose memBers say or believe that every bit of t jressive thought Is to be choked The Greek party and the Bulgarian party with a common purpose to punish those who considered the welfare 3 pf the world superior to the claims t jf nationalistic ambition r The bayonet party which believes martial law is a solvent for all Industrial disputes li The national isolation party whose r pbjeot is tb secure autocratic position in t the world and whose creed Is selfishness t The liberty bond speculators party I now arranging a sudden coup to the prejudice of the taxpayers t The Reserve act party t The profiteer party which seeks t to escape payment of tax on Inomes swollen by war profits f The of Nations party t vooAeolnrr n norfont 4,0.928813559322034,295
